height,weight,label
170,56,nomale
195,60,tine
164,52,nomale
194,49,tine
188,47,tine
199,35,tine
183,49,tine
181,38,tine
138,37,nomale
141,39,nomale
157,60,nomale
189,57,tine
199,73,tine
135,40,nomale
133,55,fat
190,39,tine
143,57,fat
150,62,fat
125,77,fat
162,73,fat
182,44,tine
158,52,nomale
178,57,tine
144,35,tine
131,74,fat
120,72,fat
161,47,tine
171,63,nomale
139,42,nomale
190,55,tine
167,77,fat
197,66,tine
152,65,fat
184,62,tine
188,80,nomale
187,51,tine
168,70,nomale
175,66,nomale
197,58,tine
137,72,fat
127,63,fat
150,38,tine
172,62,nomale
169,66,nomale
179,74,nomale
151,39,tine
188,80,nomale
142,64,fat
123,49,fat
177,67,nomale
120,48,fat
186,45,tine
131,60,fat
142,53,fat
171,77,fat
150,48,nomale
136,53,fat
152,73,fat
135,52,fat
178,37,tine
175,63,nomale
199,52,tine
164,56,nomale
178,40,tine
190,80,nomale
192,58,tine
190,51,tine
131,66,fat
176,52,tine
166,56,nomale
182,62,nomale
132,45,fat
126,64,fat
147,57,fat
147,65,fat
160,59,nomale
183,75,nomale
177,42,tine
188,74,nomale
149,61,fat
175,40,tine
156,50,nomale
191,75,nomale
170,63,nomale
171,42,tine
132,71,fat
191,74,nomale
167,57,nomale
159,80,fat
170,43,tine
150,76,fat
165,49,tine
153,54,nomale
187,60,tine
126,65,fat
194,58,tine
200,44,tine
156,42,tine
181,63,nomale
144,39,nomale
199,57,tine
132,71,fat
149,54,nomale
132,75,fat
159,77,fat
145,49,nomale
135,42,nomale
184,75,nomale
122,40,fat
165,68,nomale
178,58,tine
169,73,fat
154,77,fat
158,52,nomale
152,60,fat
183,60,tine
120,47,fat
197,48,tine
144,35,tine
120,42,fat
175,45,tine
124,37,nomale
134,78,fat
181,58,tine
127,62,fat
167,47,tine
135,35,nomale
148,53,nomale
186,65,nomale
165,48,tine
171,79,fat
153,35,tine
177,40,tine
156,72,fat
193,36,tine
123,77,fat
173,42,tine
191,72,nomale
172,38,tine
189,71,nomale
167,65,nomale
191,77,nomale
166,79,fat
187,59,tine
172,73,nomale
177,70,nomale
178,55,tine
159,78,fat
187,40,tine
165,53,nomale
186,50,tine
172,66,nomale
180,55,tine
200,53,tine
179,78,nomale
179,42,tine
190,58,tine
127,78,fat
174,38,tine
196,66,tine
136,78,fat
192,66,tine
128,51,fat
185,72,nomale
142,48,nomale
142,77,fat
133,44,nomale
191,37,tine
140,68,fat
197,78,nomale
188,55,tine
127,60,fat
144,38,tine
155,39,tine
188,71,nomale
176,51,tine
141,50,fat
129,42,fat
147,41,nomale
196,36,tine
190,51,tine
121,49,fat
190,43,tine
194,80,nomale
161,43,tine
178,38,tine
130,69,fat
128,66,fat
156,60,nomale
155,53,nomale
195,52,tine
122,67,fat
155,60,nomale
189,62,tine
161,39,tine
181,63,nomale
123,62,fat
127,58,fat
132,60,fat
126,62,fat
133,39,nomale
123,44,fat
171,54,tine
158,77,fat
174,54,tine
136,41,nomale
131,58,fat
134,63,fat
178,50,tine
182,57,tine
141,72,fat
169,70,nomale
142,63,fat
157,66,fat
148,64,fat
146,78,fat
158,40,tine
151,36,tine
158,53,nomale
194,66,tine
178,76,nomale
173,45,tine
121,54,fat
138,38,nomale
178,47,tine
149,46,nomale
184,38,tine
186,53,tine
191,68,nomale
186,55,tine
172,45,tine
200,80,nomale
126,49,fat
176,46,tine
145,68,fat
183,75,nomale
148,37,tine
190,69,nomale
182,46,tine
145,47,nomale
130,78,fat
146,60,fat
199,39,tine
140,40,nomale
180,57,tine
127,52,fat
162,39,tine
194,73,nomale
183,70,nomale
189,78,nomale
155,40,tine
185,36,tine
135,68,fat
163,78,fat
139,57,fat
199,58,tine
184,73,nomale
193,77,nomale
157,72,fat
161,44,tine
200,58,tine
197,66,tine
152,49,nomale
177,70,nomale
196,73,nomale
193,54,tine
200,43,tine
162,73,fat
199,54,tine
150,51,nomale
173,48,tine
172,72,nomale
123,40,fat
126,41,fat
138,59,fat
174,51,tine
189,69,nomale
135,79,fat
151,42,tine
128,37,nomale
123,52,fat
142,50,nomale
185,70,nomale
191,74,nomale
144,65,fat
175,47,tine
190,73,nomale
153,57,nomale
171,47,tine
195,71,nomale
137,78,fat
124,49,fat
166,74,fat
150,57,fat
158,38,tine
187,80,nomale
151,58,fat
142,53,fat
175,52,tine
158,69,fat
131,44,fat
162,67,fat
158,79,fat
197,64,tine
121,62,fat
147,54,nomale
158,47,nomale
190,65,tine
157,56,nomale
133,53,fat
159,55,nomale
199,72,tine
149,80,fat
132,76,fat
141,63,fat
125,50,fat
152,46,nomale
175,54,tine
178,37,tine
120,47,fat
167,78,fat
129,60,fat
199,40,tine
142,67,fat
199,71,tine
133,52,fat
133,38,nomale
158,50,nomale
136,42,nomale
198,66,tine
165,61,nomale
191,60,tine
131,80,fat
128,62,fat
191,45,tine
176,61,nomale
168,53,nomale
171,73,nomale
134,56,fat
125,55,fat
175,48,tine
174,41,tine
127,71,fat
146,73,fat
156,39,tine
179,71,nomale
163,64,nomale
130,80,fat
132,46,fat
156,76,fat
175,46,tine
120,53,fat
149,74,fat
120,60,fat
173,63,nomale
141,76,fat
138,51,fat
189,38,tine
143,69,fat
148,58,fat
159,47,nomale
143,80,fat
129,65,fat
199,64,tine
164,63,nomale
123,63,fat
175,45,tine
144,76,fat
189,43,tine
136,53,fat
192,35,tine
198,63,tine
193,51,tine
124,67,fat
165,72,fat
155,64,fat
193,67,tine
141,61,fat
174,37,tine
164,59,nomale
137,71,fat
193,64,tine
171,67,nomale
143,66,fat
125,77,fat
152,72,fat
135,55,fat
135,64,fat
154,63,fat
194,49,tine
188,80,nomale
174,61,nomale
188,43,tine
181,62,nomale
181,49,tine
164,66,nomale
175,54,tine
171,43,tine
142,42,nomale
200,72,tine
152,80,fat
191,45,tine
190,42,tine
175,60,nomale
132,38,nomale
147,78,fat
150,41,tine
130,43,fat
149,44,nomale
145,60,fat
127,69,fat
171,76,fat
200,44,tine
135,48,fat
175,59,nomale
187,42,tine
184,73,nomale
141,46,nomale
193,73,nomale
155,59,nomale
179,49,tine
167,74,fat
144,35,tine
171,38,tine
162,61,nomale
190,46,tine
152,51,nomale
131,45,fat
121,66,fat
188,37,tine
130,49,fat
130,58,fat
167,36,tine
134,47,fat
141,62,fat
152,37,tine
194,52,tine
145,40,nomale
148,51,nomale
198,77,nomale
152,76,fat
144,80,fat
163,72,fat
181,61,nomale
170,61,nomale
198,40,tine
187,46,tine
168,39,tine
161,49,nomale
155,80,fat
121,51,fat
195,39,tine
188,60,tine
154,73,fat
149,48,nomale
189,79,nomale
165,58,nomale
150,79,fat
150,68,fat
176,49,tine
189,80,nomale
127,62,fat
135,56,fat
136,52,fat
142,52,fat
124,50,fat
149,66,fat
181,76,nomale
188,74,nomale
196,73,nomale
154,37,tine
182,56,tine
159,61,nomale
179,59,tine
169,35,tine
189,55,tine
151,58,fat
139,45,nomale
192,55,tine
149,55,nomale
186,41,tine
153,56,nomale
150,69,fat
177,45,tine
172,49,tine
161,55,nomale
124,49,fat
131,35,nomale
140,53,fat
160,35,tine
199,58,tine
171,36,tine
146,71,fat
194,60,tine
175,62,nomale
159,35,tine
132,73,fat
173,70,nomale
143,53,fat
121,58,fat
154,69,fat
148,36,tine
160,56,nomale
179,49,tine
122,55,fat
132,70,fat
152,47,nomale
168,47,tine
159,72,fat
138,66,fat
139,75,fat
161,49,nomale
198,42,tine
120,44,fat
162,35,tine
124,45,fat
169,79,fat
152,38,tine
178,79,nomale
122,58,fat
125,38,nomale
180,47,tine
152,61,fat
163,79,fat
182,58,tine
174,41,tine
195,64,tine
163,72,fat
183,44,tine
152,39,tine
200,37,tine
189,40,tine
162,39,tine
183,60,tine
132,56,fat
192,48,tine
192,78,nomale
149,68,fat
179,40,tine
155,63,fat
146,79,fat
172,79,fat
166,75,fat
148,58,fat
156,37,tine
140,39,nomale
166,61,nomale
132,37,nomale
198,50,tine
164,53,nomale
172,39,tine
194,71,nomale
153,58,nomale
198,41,tine
173,48,tine
186,48,tine
184,62,tine
170,79,fat
155,74,fat
123,58,fat
187,64,tine
134,78,fat
143,53,fat
180,71,nomale
198,44,tine
176,56,tine
144,57,fat
166,51,nomale
190,44,tine
135,36,nomale
173,69,nomale
145,37,tine
157,56,nomale
143,77,fat
180,64,nomale
169,42,tine
197,54,tine
161,68,fat
164,74,fat
176,40,tine
125,47,fat
157,62,fat
191,49,tine
130,51,fat
162,43,tine
144,78,fat
151,75,fat
150,55,nomale
172,79,fat
147,35,tine
188,44,tine
200,76,nomale
166,53,nomale
182,65,nomale
165,58,nomale
145,54,fat
134,72,fat
174,41,tine
154,49,nomale
159,68,fat
129,52,fat
167,69,nomale
126,40,fat
200,41,tine
174,45,tine
123,61,fat
182,53,tine
149,78,fat
137,59,fat
181,58,tine
127,45,fat
150,73,fat
166,56,nomale
169,79,fat
150,76,fat
141,55,fat
126,35,nomale
187,70,nomale
183,37,tine
139,55,fat
151,76,fat
131,54,fat
131,43,fat
167,66,nomale
155,37,tine
148,75,fat
126,56,fat
177,64,nomale
171,40,tine
122,42,fat
163,64,nomale
199,76,nomale
175,64,nomale
169,57,nomale
128,51,fat
159,48,nomale
177,77,nomale
167,48,tine
195,60,tine
184,70,nomale
179,79,nomale
164,39,tine
163,47,tine
163,75,fat
187,45,tine
200,78,nomale
189,36,tine
189,53,tine
173,70,nomale
176,61,nomale
194,63,tine
196,37,tine
126,56,fat
143,69,fat
200,53,tine
153,35,tine
172,68,nomale
154,37,tine
166,51,nomale
150,80,fat
173,39,tine
189,51,tine
169,68,nomale
184,68,nomale
121,59,fat
128,45,fat
171,57,nomale
129,58,fat
154,46,nomale
149,78,fat
135,54,fat
156,44,tine
157,57,nomale
129,63,fat
162,56,nomale
142,69,fat
199,59,tine
142,78,fat
161,64,nomale
188,59,tine
154,54,nomale
130,69,fat
147,37,tine
160,63,nomale
195,73,nomale
132,62,fat
142,57,fat
146,41,nomale
152,78,fat
122,35,nomale
187,39,tine
159,55,nomale
120,74,fat
138,65,fat
194,60,tine
166,80,fat
179,63,nomale
172,37,tine
130,39,nomale
126,52,fat
138,54,fat
129,59,fat
130,48,fat
130,57,fat
149,50,nomale
190,37,tine
179,79,nomale
174,71,nomale
187,54,tine
199,45,tine
188,61,tine
131,38,nomale
130,56,fat
169,44,tine
139,42,nomale
132,52,fat
181,70,nomale
171,35,tine
132,49,fat
176,75,nomale
147,54,nomale
195,68,tine
126,54,fat
169,70,nomale
169,44,tine
138,59,fat
155,49,nomale
174,73,nomale
137,79,fat
164,68,fat
186,52,tine
140,66,fat
196,38,tine
148,80,fat
140,38,nomale
164,43,tine
182,77,nomale
120,71,fat
128,54,fat
176,48,tine
182,73,nomale
177,41,tine
167,60,nomale
155,37,tine
144,69,fat
130,45,fat
199,55,tine
193,41,tine
150,60,fat
120,62,fat
131,35,nomale
200,55,tine
169,54,nomale
171,74,fat
126,45,fat
175,35,tine
121,80,fat
141,68,fat
161,51,nomale
173,73,nomale
159,76,fat
169,60,nomale
186,64,tine
176,46,tine
172,68,nomale
133,41,nomale
156,59,nomale
173,52,tine
193,52,tine
194,59,tine
171,62,nomale
150,49,nomale
124,75,fat
123,77,fat
172,65,nomale
159,36,tine
194,45,tine
124,72,fat
177,76,nomale
171,45,tine
160,65,fat
136,75,fat
166,76,fat
170,39,tine
192,62,tine
132,37,nomale
142,65,fat
187,68,nomale
200,60,tine
158,37,tine
171,60,nomale
163,45,tine
165,73,fat
197,57,tine
145,49,nomale
171,67,nomale
144,63,fat
191,58,tine
161,65,fat
158,61,nomale
183,47,tine
144,72,fat
173,79,fat
121,43,fat
155,62,fat
154,46,nomale
156,53,nomale
136,43,nomale
152,54,nomale
157,54,nomale
191,75,nomale
174,35,tine
196,78,nomale
194,75,nomale
152,80,fat
134,70,fat
165,49,tine
185,71,nomale
125,38,nomale
162,63,nomale
163,37,tine
180,69,nomale
185,52,tine
191,63,tine
179,47,tine
166,67,nomale
165,78,fat
159,60,nomale
166,79,fat
199,62,tine
157,62,fat
147,64,fat
178,45,tine
164,51,nomale
176,59,nomale
164,74,fat
178,75,nomale
151,71,fat
156,59,nomale
122,55,fat
134,52,fat
185,65,nomale
168,68,nomale
200,67,tine
199,68,tine
198,76,nomale
197,35,tine
152,44,nomale
167,62,nomale
139,37,nomale
149,43,nomale
120,77,fat
189,52,tine
131,45,fat
174,80,fat
191,76,nomale
176,67,nomale
188,41,tine
167,64,nomale
141,71,fat
189,56,tine
199,76,nomale
153,63,fat
172,52,tine
172,72,nomale
191,46,tine
182,36,tine
175,51,tine
195,43,tine
127,79,fat
174,50,tine
129,55,fat
156,49,nomale
160,43,tine
164,40,tine
132,46,fat
180,37,tine
155,50,nomale
139,42,nomale
177,39,tine
138,36,nomale
164,76,fat
200,69,tine
161,53,nomale
132,60,fat
163,62,nomale
152,71,fat
191,75,nomale
153,59,fat
131,70,fat
136,57,fat
155,54,nomale
161,69,fat
184,40,tine
196,60,tine
120,49,fat
183,73,nomale
169,38,tine
186,53,tine
165,44,tine
145,67,fat
199,77,nomale
165,66,nomale
179,60,nomale
183,54,tine
189,46,tine
140,47,nomale
122,37,nomale
164,77,fat
153,68,fat
185,45,tine
140,45,nomale
172,77,fat
138,62,fat
165,72,fat
137,51,fat
195,70,tine
185,58,tine
182,79,nomale
196,62,tine
140,72,fat
143,72,fat
162,35,tine
154,56,nomale
170,62,nomale
124,63,fat
140,74,fat
150,52,nomale
138,65,fat
140,39,nomale
137,75,fat
135,76,fat
142,49,nomale
186,78,nomale
132,62,fat
157,35,tine
152,61,fat
167,77,fat
165,46,tine
148,73,fat
166,42,tine
187,68,nomale
179,57,tine
176,68,nomale
122,62,fat
171,51,tine
169,71,nomale
194,37,tine
152,66,fat
187,69,nomale
198,50,tine
131,72,fat
158,55,nomale
179,79,nomale
178,67,nomale
152,65,fat
154,49,nomale
127,55,fat
121,80,fat
181,74,nomale
190,48,tine
160,39,tine
173,39,tine
143,54,fat
143,63,fat
169,67,nomale
125,76,fat
167,79,fat
179,63,nomale
161,73,fat
160,37,tine
134,46,fat
132,68,fat
146,45,nomale
199,35,tine
130,35,nomale
152,39,tine
145,50,nomale
129,65,fat
132,76,fat
169,72,fat
155,46,nomale
171,73,nomale
124,35,nomale
125,49,fat
141,76,fat
160,41,tine
154,59,nomale
175,79,fat
141,51,fat
163,64,nomale
189,53,tine
173,55,tine
158,69,fat
181,40,tine
180,39,tine
138,49,fat
141,40,nomale
150,40,tine
189,52,tine
199,38,tine
121,73,fat
164,61,nomale
185,61,tine
158,35,tine
125,62,fat
130,71,fat
140,63,fat
132,55,fat
193,66,tine
177,43,tine
149,71,fat
176,51,tine
159,35,tine
195,78,nomale
190,40,tine
191,60,tine
143,49,nomale
141,53,fat
160,55,nomale
121,50,fat
131,48,fat
120,69,fat
186,51,tine
156,48,nomale
145,58,fat
155,73,fat
199,79,nomale
162,36,tine
152,59,fat
132,36,nomale
165,68,nomale
164,64,nomale
165,71,fat
164,42,tine
125,74,fat
184,79,nomale
137,37,nomale
173,35,tine
146,47,nomale
194,69,tine
165,67,nomale
196,77,nomale
133,48,fat
138,38,nomale
160,71,fat
126,72,fat
127,73,fat
131,50,fat
195,71,nomale
148,76,fat
144,51,nomale
136,50,fat
146,68,fat
162,52,nomale
184,61,tine
155,42,tine
130,38,nomale
184,70,nomale
166,63,nomale
147,61,fat
157,60,nomale
126,43,fat
149,79,fat
129,80,fat
188,47,tine
145,76,fat
184,70,nomale
197,59,tine
173,67,nomale
141,35,tine
157,67,fat
173,68,nomale
156,67,fat
199,49,tine
140,67,fat
186,51,tine
175,66,nomale
133,72,fat
168,63,nomale
189,62,tine
190,67,nomale
151,65,fat
156,41,tine
171,42,tine
166,79,fat
128,42,fat
134,62,fat
143,39,nomale
132,63,fat
191,56,tine
158,48,nomale
133,61,fat
173,65,nomale
146,64,fat
159,76,fat
148,70,fat
136,77,fat
156,70,fat
198,77,nomale
156,37,tine
122,50,fat
164,50,nomale
178,47,tine
157,66,fat
144,46,nomale
144,45,nomale
137,66,fat
181,52,tine
177,73,nomale
145,42,nomale
171,75,fat
188,80,nomale
138,40,nomale
182,50,tine
129,61,fat
167,80,fat
170,64,nomale
151,55,nomale
149,59,fat
133,38,nomale
159,79,fat
129,54,fat
171,36,tine
143,73,fat
166,55,nomale
175,65,nomale
169,70,nomale
125,57,fat
171,58,nomale
138,59,fat
166,46,tine
129,66,fat
158,73,fat
154,63,fat
183,49,tine
146,63,fat
171,80,fat
148,58,fat
129,74,fat
154,55,nomale
194,51,tine
169,64,nomale
196,56,tine
158,73,fat
159,44,tine
165,77,fat
171,50,tine
129,63,fat
196,42,tine
189,73,nomale
176,48,tine
164,46,tine
189,66,tine
145,60,fat
166,37,tine
121,70,fat
149,37,tine
187,70,nomale
170,45,tine
122,66,fat
134,71,fat
146,40,nomale
184,65,nomale
134,53,fat
200,61,tine
148,46,nomale
171,55,nomale
165,59,nomale
179,43,tine
168,40,tine
140,55,fat
192,74,nomale
129,52,fat
129,74,fat
148,66,fat
195,50,tine
136,57,fat
122,35,nomale
196,67,tine
191,37,tine
156,78,fat
120,72,fat
120,78,fat
183,74,nomale
131,76,fat
124,37,nomale
189,75,nomale
131,37,nomale
134,62,fat
150,44,nomale
168,42,tine
135,73,fat
133,64,fat
191,64,tine
153,43,tine
159,48,nomale
130,53,fat
121,45,fat
174,68,nomale
163,77,fat
168,66,nomale
170,69,nomale
143,73,fat
184,55,tine
158,63,fat
164,75,fat
174,55,tine
133,50,fat
187,78,nomale
148,64,fat
159,36,tine
156,68,fat
177,75,nomale
176,47,tine
120,58,fat
168,73,fat
140,57,fat
145,43,nomale
199,70,tine
135,71,fat
123,35,nomale
133,50,fat
147,69,fat
144,44,nomale
127,70,fat
140,40,nomale
120,53,fat
142,79,fat
173,56,nomale
197,53,tine
141,36,tine
187,69,nomale
130,64,fat
183,50,tine
185,69,nomale
158,47,nomale
140,36,tine
128,71,fat
146,72,fat
168,63,nomale
152,40,tine
124,50,fat
190,66,tine
150,60,fat
132,76,fat
195,69,tine
153,72,fat
130,68,fat
175,74,nomale
137,50,fat
184,75,nomale
190,60,tine
182,63,nomale
176,61,nomale
126,39,nomale
136,36,nomale
172,64,nomale
151,41,tine
192,39,tine
122,38,fat
144,56,fat
135,51,fat
136,77,fat
125,61,fat
173,79,fat
130,61,fat
145,79,fat
185,72,nomale
189,52,tine
178,38,tine
167,80,fat
157,61,nomale
162,47,tine
155,76,fat
194,74,nomale
155,42,tine
159,40,tine
149,47,nomale
133,71,fat
165,65,nomale
139,61,fat
136,37,nomale
121,73,fat
184,65,nomale
182,35,tine
121,79,fat
183,65,nomale
181,77,nomale
154,48,nomale
139,56,fat
121,63,fat
157,71,fat
183,70,nomale
129,63,fat
159,43,tine
200,47,tine
168,72,fat
121,79,fat
166,79,fat
126,78,fat
136,78,fat
123,62,fat
148,69,fat
137,78,fat
197,47,tine
128,36,nomale
122,68,fat
127,51,fat
163,36,tine
199,59,tine
174,67,nomale
138,45,nomale
180,57,tine
121,46,fat
126,76,fat
124,56,fat
167,62,nomale
132,36,nomale
123,38,fat
132,80,fat
194,66,tine
151,56,nomale
139,45,nomale
160,69,fat
150,39,tine
126,62,fat
188,52,tine
131,46,fat
143,69,fat
167,50,tine
174,74,nomale
200,66,tine
154,36,tine
174,69,nomale
166,66,nomale
143,35,tine
167,79,fat
124,45,fat
147,52,nomale
183,67,nomale
146,64,fat
199,62,tine
189,68,nomale
139,58,fat
166,44,tine
191,35,tine
196,52,tine
132,78,fat
125,79,fat
181,66,nomale
175,69,nomale
168,58,nomale
180,40,tine
173,36,tine
138,49,fat
150,59,fat
164,54,nomale
138,75,fat
128,43,fat
145,50,nomale
162,40,tine
163,53,nomale
156,35,tine
194,49,tine
161,62,nomale
132,80,fat
142,48,nomale
145,38,tine
166,48,tine
197,49,tine
192,48,tine
155,73,fat
200,79,nomale
178,36,tine
166,66,nomale
197,66,tine
122,75,fat
152,44,nomale
173,77,fat
177,77,nomale
166,67,nomale
196,70,tine
127,80,fat
145,50,nomale
177,75,nomale
198,65,tine
146,51,nomale
159,76,fat
169,68,nomale
129,42,fat
147,41,nomale
151,62,fat
132,57,fat
167,51,tine
130,53,fat
187,54,tine
188,39,tine
198,62,tine
164,57,nomale
197,71,tine
137,72,fat
150,79,fat
176,68,nomale
198,35,tine
138,74,fat
177,49,tine
128,49,fat
161,51,nomale
169,54,nomale
171,55,nomale
146,55,fat
146,79,fat
120,75,fat
151,71,fat
189,68,nomale
192,38,tine
196,47,tine
166,60,nomale
180,80,nomale
193,67,tine
128,71,fat
165,72,fat
146,51,nomale
122,74,fat
139,67,fat
125,71,fat
174,51,tine
199,67,tine
170,36,tine
179,71,nomale
148,42,nomale
172,47,tine
140,57,fat
171,66,nomale
170,55,nomale
192,55,tine
147,41,nomale
184,54,tine
188,63,tine
171,73,nomale
188,76,nomale
171,42,tine
128,73,fat
162,72,fat
197,56,tine
162,51,nomale
171,77,fat
152,59,fat
141,77,fat
155,79,fat
193,78,nomale
169,56,nomale
129,41,nomale
174,63,nomale
194,58,tine
123,35,nomale
200,73,tine
182,50,tine
126,53,fat
150,70,fat
142,55,fat
158,51,nomale
153,47,nomale
144,52,fat
130,69,fat
164,73,fat
198,63,tine
190,76,nomale
165,60,nomale
192,75,nomale
132,77,fat
167,37,tine
135,52,fat
175,58,nomale
187,68,nomale
165,62,nomale
183,56,tine
198,52,tine
151,75,fat
129,80,fat
192,76,nomale
193,51,tine
